"PO Item buyer","PO Supplier","Supplier Name","PO Number","PO Line","Item Number","Received Qty","Standard Pack","Transport Days","Start Effective Date","PO Release ID","Active/Closed","Duplicate PO Line","Dual Supplier","Transport Days Check","Inactive_Release_Check","Schedule Release ID","Schedule release Date","Schedule Qty","schd_fc_qual","schd_interval","Schedule Cum Qty","schd__chr02","schd__dte02","schd_upd_qty"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","29","6095753-N_M","128000.0000000000","8000","7.0000000000","25/09/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","40000.0000000000","P","w","200000.0000000000","","","40000.0000000000"
"aspmar1","320907","COBA AUTOMOTIVE SRO","55103419","30","2052120-N_M","0.0000000000","1","5.0000000000","25/09/2023 00:00:00","","Closed","","","NOK","","","","","","","","","",""
"aspmar1","320907","COBA AUTOMOTIVE SRO","55103419","31","2052119-N_M","0.0000000000","1","5.0000000000","25/09/2023 00:00:00","","Closed","","","NOK","","","","","","","","","",""
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","100000.0000000000","P","w","525000.0000000000","P","05/01/2026 00:00:00","100000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","100000.0000000000","P","w","625000.0000000000","P","02/02/2026 00:00:00","100000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","100000.0000000000","P","w","725000.0000000000","P","02/03/2026 00:00:00","100000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","75000.0000000000","P","w","425000.0000000000","","","75000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","25000.0000000000","P","M","1475000.0000000000","P","02/11/2026 00:00:00","25000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","150000.0000000000","P","W","875000.0000000000","P","04/05/2026 00:00:00","150000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","50000.0000000000","P","W","925000.0000000000","P","01/06/2026 00:00:00","50000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","175000.0000000000","P","M","1100000.0000000000","P","06/07/2026 00:00:00","175000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","100000.0000000000","P","M","1200000.0000000000","P","03/08/2026 00:00:00","100000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","175000.0000000000","P","M","1375000.0000000000","P","07/09/2026 00:00:00","175000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","32","5330428-N_M","350000.0000000000","25000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","75000.0000000000","P","M","1450000.0000000000","P","05/10/2026 00:00:00","75000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","30000.0000000000","P","w","380000.0000000000","","","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","4500.0000000000","P","M","743000.0000000000","P","02/11/2026 00:00:00","4500.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","69000.0000000000","P","W","449000.0000000000","P","04/05/2026 00:00:00","69000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","30000.0000000000","P","W","479000.0000000000","P","01/06/2026 00:00:00","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","87000.0000000000","P","M","566000.0000000000","P","06/07/2026 00:00:00","87000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","39000.0000000000","P","M","605000.0000000000","P","03/08/2026 00:00:00","39000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","93000.0000000000","P","M","698000.0000000000","P","07/09/2026 00:00:00","93000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","40500.0000000000","P","M","738500.0000000000","P","05/10/2026 00:00:00","40500.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","60000.0000000000","P","w","255000.0000000000","P","05/01/2026 00:00:00","60000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","65000.0000000000","P","w","320000.0000000000","P","02/02/2026 00:00:00","65000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","30000.0000000000","P","w","350000.0000000000","P","02/03/2026 00:00:00","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","33","6436610-N_M","174000.0000000000","1500","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","21000.0000000000","P","w","195000.0000000000","","","21000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","60000.0000000000","P","w","258000.0000000000","P","05/01/2026 00:00:00","60000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","50000.0000000000","P","w","308000.0000000000","P","02/02/2026 00:00:00","50000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","40000.0000000000","P","w","348000.0000000000","P","02/03/2026 00:00:00","40000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","66000.0000000000","P","W","444000.0000000000","P","04/05/2026 00:00:00","66000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","30000.0000000000","P","W","474000.0000000000","P","01/06/2026 00:00:00","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","90000.0000000000","P","M","564000.0000000000","P","06/07/2026 00:00:00","90000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","36000.0000000000","P","M","600000.0000000000","P","03/08/2026 00:00:00","36000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","96000.0000000000","P","M","696000.0000000000","P","07/09/2026 00:00:00","96000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","42000.0000000000","P","M","738000.0000000000","P","05/10/2026 00:00:00","42000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","24000.0000000000","P","w","198000.0000000000","","","24000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","34","5330434-N_M","174000.0000000000","6000","7.0000000000","02/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","30000.0000000000","P","w","378000.0000000000","","","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","12000.0000000000","P","w","66000.0000000000","","","12000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/01/2026 00:00:00","18000.0000000000","P","w","84000.0000000000","P","05/01/2026 00:00:00","18000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","20000.0000000000","P","w","104000.0000000000","P","02/02/2026 00:00:00","20000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","10000.0000000000","P","w","114000.0000000000","P","02/03/2026 00:00:00","10000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","21000.0000000000","P","W","135000.0000000000","P","04/05/2026 00:00:00","21000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","12000.0000000000","P","W","147000.0000000000","P","01/06/2026 00:00:00","12000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","27000.0000000000","P","M","174000.0000000000","P","06/07/2026 00:00:00","27000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","12000.0000000000","P","M","186000.0000000000","P","03/08/2026 00:00:00","12000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","30000.0000000000","P","M","216000.0000000000","P","07/09/2026 00:00:00","30000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","12000.0000000000","P","M","228000.0000000000","P","05/10/2026 00:00:00","12000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","35","6034207-N_M","54000.0000000000","3000","7.0000000000","17/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/11/2026 00:00:00","3000.0000000000","P","M","231000.0000000000","P","02/11/2026 00:00:00","3000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","36","6538593-N_M","0.0000000000","20000","7.0000000000","19/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","20000.0000000000","P","W","20000.0000000000","P","01/06/2026 00:00:00","20000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","36","6538593-N_M","0.0000000000","20000","7.0000000000","19/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","20000.0000000000","P","M","40000.0000000000","P","03/08/2026 00:00:00","20000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","36","6538593-N_M","0.0000000000","20000","7.0000000000","19/10/2023 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","20000.0000000000","P","M","60000.0000000000","P","07/09/2026 00:00:00","20000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/02/2026 00:00:00","36000.0000000000","P","w","156000.0000000000","P","02/02/2026 00:00:00","36000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","02/03/2026 00:00:00","33000.0000000000","P","w","189000.0000000000","P","02/03/2026 00:00:00","33000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","04/05/2026 00:00:00","36000.0000000000","P","W","250000.0000000000","P","04/05/2026 00:00:00","36000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/06/2026 00:00:00","24000.0000000000","P","W","274000.0000000000","P","01/06/2026 00:00:00","24000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","06/07/2026 00:00:00","60000.0000000000","P","M","334000.0000000000","P","06/07/2026 00:00:00","60000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","03/08/2026 00:00:00","36000.0000000000","P","M","370000.0000000000","P","03/08/2026 00:00:00","36000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","07/09/2026 00:00:00","60000.0000000000","P","M","430000.0000000000","P","07/09/2026 00:00:00","60000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","05/10/2026 00:00:00","24000.0000000000","P","M","454000.0000000000","P","05/10/2026 00:00:00","24000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","01/12/2025 00:00:00","36000.0000000000","P","w","120000.0000000000","","","36000.0000000000"
"adalovr","320907","COBA AUTOMOTIVE SRO","55103419","37","2052123-N_M","84000.0000000000","12000","7.0000000000","09/02/2024 00:00:00","20251209-001","Active","","","NOK","","20251209-001","30/03/2026 00:00:00","25000.0000000000","P","w","214000.0000000000","","","25000.0000000000"
